avaliacao_id;funcionario_id;ciclo;data_avaliacao;nota_desempenho;engajamento_score;recomendado_promocao
3196;1857;2024-S2;2024-12-10;4.6;67;f
3197;1859;2024-S1;2024-06-15;4.1;80;f
3198;1859;2024-S2;2024-12-10;4.1;89;f
3199;1860;2024-S1;2024-06-15;4.2;77;f
3200;1860;2024-S2;2024-12-10;3.4;76;f
3201;1861;2024-S1;2024-06-15;3.1;78;f
3202;1861;2024-S2;2024-12-10;3.9;51;f
3203;1862;2024-S1;2024-06-15;3.4;61;f
3204;1862;2024-S2;2024-12-10;4.1;67;f
3205;1863;2024-S1;2024-06-15;2.9;78;f
3206;1863;2024-S2;2024-12-10;3.8;73;f
3207;1864;2024-S1;2024-06-15;3.1;80;f
3208;1864;2024-S2;2024-12-10;3.6;69;f
3209;1865;2024-S1;2024-06-15;3.0;54;f
3210;1865;2024-S2;2024-12-10;5.0;55;f
3211;1866;2024-S1;2024-06-15;2.5;66;f
3212;1866;2024-S2;2024-12-10;3.6;59;f
3213;1867;2024-S1;2024-06-15;3.2;70;f
3214;1867;2024-S2;2024-12-10;3.9;52;f
3215;1868;2024-S1;2024-06-15;3.5;71;f
3216;1869;2024-S1;2024-06-15;3.6;62;f
3217;1869;2024-S2;2024-12-10;3.1;96;f
3218;1870;2024-S1;2024-06-15;2.4;86;f
3219;1870;2024-S2;2024-12-10;3.1;75;f
3220;1871;2024-S1;2024-06-15;3.7;57;f
3221;1871;2024-S2;2024-12-10;3.6;66;f
3222;1872;2024-S2;2024-12-10;3.7;89;f
3223;1873;2024-S1;2024-06-15;4.5;61;f
3224;1875;2024-S1;2024-06-15;3.9;86;f
3225;1875;2024-S2;2024-12-10;3.5;80;f
3226;1876;2024-S1;2024-06-15;5.0;56;f
3227;1876;2024-S2;2024-12-10;4.0;57;f
3228;1878;2024-S1;2024-06-15;3.4;65;f
3229;1878;2024-S2;2024-12-10;3.9;100;f
3230;1879;2024-S1;2024-06-15;3.4;86;f
3231;1879;2024-S2;2024-12-10;3.2;65;f
3232;1880;2024-S1;2024-06-15;4.4;85;f
3233;1881;2024-S1;2024-06-15;3.5;63;f
3234;1881;2024-S2;2024-12-10;4.0;62;f
3235;1882;2024-S1;2024-06-15;3.4;66;f
3236;1882;2024-S2;2024-12-10;3.6;63;f
3237;1883;2024-S1;2024-06-15;2.8;93;f
3238;1883;2024-S2;2024-12-10;4.2;70;f
3239;1884;2024-S1;2024-06-15;3.3;88;f
3240;1884;2024-S2;2024-12-10;4.0;62;f
3241;1885;2024-S1;2024-06-15;4.0;73;f
3242;1886;2024-S1;2024-06-15;3.8;84;f
3243;1886;2024-S2;2024-12-10;4.0;83;f
3244;1887;2024-S1;2024-06-15;4.7;80;t
3245;1887;2024-S2;2024-12-10;2.9;77;f
3246;1888;2024-S1;2024-06-15;3.6;71;f
3247;1888;2024-S2;2024-12-10;3.0;89;f
3248;1889;2024-S1;2024-06-15;4.0;74;f
3249;1889;2024-S2;2024-12-10;2.8;84;f
3250;1890;2024-S1;2024-06-15;3.3;61;f
3251;1890;2024-S2;2024-12-10;2.9;67;f
3252;1891;2024-S1;2024-06-15;3.4;90;f
3253;1891;2024-S2;2024-12-10;3.1;61;f
3254;1892;2024-S1;2024-06-15;3.4;60;f
3255;1892;2024-S2;2024-12-10;3.0;81;f
3256;1893;2024-S1;2024-06-15;3.6;64;f
3257;1893;2024-S2;2024-12-10;3.3;73;f
3258;1894;2024-S1;2024-06-15;3.3;71;f
3259;1894;2024-S2;2024-12-10;4.0;76;f
3260;1896;2024-S1;2024-06-15;3.4;58;f
3261;1897;2024-S1;2024-06-15;3.9;77;f
3262;1897;2024-S2;2024-12-10;4.8;60;f
3263;1898;2024-S1;2024-06-15;4.0;59;f
3264;1898;2024-S2;2024-12-10;4.2;80;f
3265;1899;2024-S1;2024-06-15;3.6;90;f
3266;1899;2024-S2;2024-12-10;3.7;76;f
3267;1900;2024-S2;2024-12-10;2.8;100;f
3268;1901;2024-S1;2024-06-15;3.1;54;f
3269;1901;2024-S2;2024-12-10;4.0;74;f
3270;1902;2024-S1;2024-06-15;2.9;59;f
3271;1902;2024-S2;2024-12-10;3.5;61;f
3272;1903;2024-S1;2024-06-15;3.8;85;f
3273;1903;2024-S2;2024-12-10;4.9;50;f
3274;1904;2024-S1;2024-06-15;3.7;73;f
3275;1904;2024-S2;2024-12-10;3.7;74;f
3276;1905;2024-S1;2024-06-15;3.7;88;f
3277;1905;2024-S2;2024-12-10;3.9;50;f
3278;1906;2024-S1;2024-06-15;3.0;84;f
3279;1906;2024-S2;2024-12-10;4.0;68;f
3280;1907;2024-S1;2024-06-15;4.0;80;f
3281;1907;2024-S2;2024-12-10;4.3;68;f
3282;1908;2024-S1;2024-06-15;4.1;70;f
3283;1908;2024-S2;2024-12-10;2.9;77;f
3284;1909;2024-S1;2024-06-15;4.4;82;f
3285;1909;2024-S2;2024-12-10;4.4;74;f
3286;1910;2024-S1;2024-06-15;2.1;47;f
3287;1911;2024-S2;2024-12-10;3.5;76;f
3288;1912;2024-S1;2024-06-15;3.7;86;f
3289;1913;2024-S1;2024-06-15;2.9;39;f
3290;1913;2024-S2;2024-12-10;3.7;67;f
3291;1914;2024-S1;2024-06-15;3.4;62;f
3292;1914;2024-S2;2024-12-10;3.7;77;f
3293;1915;2024-S1;2024-06-15;4.0;32;f
3294;1915;2024-S2;2024-12-10;3.6;47;f
3295;1916;2024-S1;2024-06-15;4.2;80;f
3296;1918;2024-S1;2024-06-15;3.1;73;f
3297;1918;2024-S2;2024-12-10;2.6;78;f
3298;1919;2024-S1;2024-06-15;3.9;82;f
3299;1919;2024-S2;2024-12-10;4.0;64;f
3300;1920;2024-S1;2024-06-15;3.1;62;f
3301;1920;2024-S2;2024-12-10;3.6;54;f
3302;1921;2024-S1;2024-06-15;3.5;67;f
3303;1921;2024-S2;2024-12-10;4.3;78;f
3304;1922;2024-S1;2024-06-15;3.3;76;f
3305;1922;2024-S2;2024-12-10;3.9;47;f
3306;1923;2024-S1;2024-06-15;4.8;69;f
3307;1923;2024-S2;2024-12-10;3.2;72;f
3308;1924;2024-S1;2024-06-15;3.2;47;f
3309;1924;2024-S2;2024-12-10;4.0;72;f
3310;1925;2024-S1;2024-06-15;3.8;48;f
3311;1925;2024-S2;2024-12-10;4.0;68;f
3312;1926;2024-S1;2024-06-15;3.0;59;f
3313;1926;2024-S2;2024-12-10;4.6;65;f
3314;1927;2024-S1;2024-06-15;4.5;58;f
3315;1927;2024-S2;2024-12-10;3.4;66;f
3316;1928;2024-S1;2024-06-15;4.1;75;f
3317;1928;2024-S2;2024-12-10;3.8;86;f
3318;1929;2024-S1;2024-06-15;2.9;25;f
3319;1930;2024-S1;2024-06-15;4.2;57;f
3320;1930;2024-S2;2024-12-10;4.2;78;f
3321;1931;2024-S2;2024-12-10;4.0;65;f
3322;1932;2024-S1;2024-06-15;3.1;69;f
3323;1932;2024-S2;2024-12-10;3.9;80;f
3324;1933;2024-S1;2024-06-15;3.4;62;f
3325;1933;2024-S2;2024-12-10;3.5;83;f
3326;1934;2024-S1;2024-06-15;2.7;68;f
3327;1934;2024-S2;2024-12-10;3.3;78;f
3328;1935;2024-S1;2024-06-15;4.3;49;f
3329;1935;2024-S2;2024-12-10;3.9;84;f
3330;1936;2024-S1;2024-06-15;3.2;85;f
3331;1936;2024-S2;2024-12-10;3.2;80;f
3332;1938;2024-S1;2024-06-15;4.3;61;f
3333;1938;2024-S2;2024-12-10;3.6;87;f
3334;1939;2024-S1;2024-06-15;2.4;78;f
3335;1939;2024-S2;2024-12-10;4.7;30;f
3336;1940;2024-S1;2024-06-15;4.3;83;f
3337;1940;2024-S2;2024-12-10;3.7;77;f
3338;1941;2024-S1;2024-06-15;3.8;64;f
3339;1941;2024-S2;2024-12-10;4.4;71;f
3340;1942;2024-S1;2024-06-15;3.9;58;f
3341;1942;2024-S2;2024-12-10;2.4;55;f
3342;1943;2024-S1;2024-06-15;4.7;81;f
3343;1943;2024-S2;2024-12-10;3.3;58;f
3344;1944;2024-S1;2024-06-15;2.6;80;f
3345;1944;2024-S2;2024-12-10;3.0;76;f
3346;1945;2024-S1;2024-06-15;3.1;55;f
3347;1945;2024-S2;2024-12-10;3.7;89;f
3348;1946;2024-S1;2024-06-15;3.3;71;f
3349;1946;2024-S2;2024-12-10;3.8;70;f
3350;1948;2024-S1;2024-06-15;3.9;72;f
3351;1948;2024-S2;2024-12-10;2.7;90;f
3352;1949;2024-S1;2024-06-15;3.9;69;f
3353;1949;2024-S2;2024-12-10;3.2;66;f
3354;1950;2024-S1;2024-06-15;4.2;53;f
3355;1950;2024-S2;2024-12-10;3.2;70;f
3356;1951;2024-S1;2024-06-15;2.8;58;f
3357;1951;2024-S2;2024-12-10;3.5;37;f
3358;1952;2024-S1;2024-06-15;3.6;53;f
3359;1952;2024-S2;2024-12-10;4.4;64;f
3360;1953;2024-S1;2024-06-15;4.1;77;f
3361;1953;2024-S2;2024-12-10;3.3;76;f
3362;1954;2024-S1;2024-06-15;4.6;72;f
3363;1954;2024-S2;2024-12-10;3.5;77;f
3364;1956;2024-S1;2024-06-15;4.0;66;f
3365;1956;2024-S2;2024-12-10;2.1;59;f
3366;1957;2024-S1;2024-06-15;3.0;71;f
3367;1957;2024-S2;2024-12-10;4.3;78;f
3368;1958;2024-S1;2024-06-15;3.4;75;f
3369;1958;2024-S2;2024-12-10;3.7;79;f
3370;1959;2024-S1;2024-06-15;4.0;90;f
3371;1959;2024-S2;2024-12-10;3.6;46;f
3372;1960;2024-S1;2024-06-15;3.0;72;f
3373;1960;2024-S2;2024-12-10;3.6;82;f
3374;1961;2024-S1;2024-06-15;4.3;72;f
3375;1961;2024-S2;2024-12-10;3.0;79;f
3376;1962;2024-S2;2024-12-10;3.9;80;f
3377;1963;2024-S1;2024-06-15;3.3;100;f
3378;1963;2024-S2;2024-12-10;2.7;73;f
3379;1964;2024-S1;2024-06-15;3.0;56;f
3380;1965;2024-S1;2024-06-15;3.7;80;f
3381;1966;2024-S1;2024-06-15;4.2;73;f
3382;1966;2024-S2;2024-12-10;3.8;80;f
3383;1967;2024-S1;2024-06-15;3.7;90;f
3384;1967;2024-S2;2024-12-10;4.2;67;f
3385;1969;2024-S1;2024-06-15;3.3;82;f
3386;1969;2024-S2;2024-12-10;3.7;63;f
3387;1971;2024-S1;2024-06-15;3.4;81;f
3388;1971;2024-S2;2024-12-10;3.4;92;f
3389;1972;2024-S1;2024-06-15;3.2;64;f
3390;1972;2024-S2;2024-12-10;3.2;54;f
3391;1973;2024-S1;2024-06-15;3.3;64;f
3392;1973;2024-S2;2024-12-10;3.5;41;f
3393;1974;2024-S1;2024-06-15;3.0;74;f
3394;1974;2024-S2;2024-12-10;3.3;86;f
3395;1976;2024-S1;2024-06-15;3.6;80;f
3396;1976;2024-S2;2024-12-10;3.5;84;f
3397;1977;2024-S1;2024-06-15;2.4;73;f
3398;1977;2024-S2;2024-12-10;4.5;51;f
3399;1978;2024-S1;2024-06-15;4.1;77;f
3400;1978;2024-S2;2024-12-10;2.9;76;f
3401;1979;2024-S1;2024-06-15;3.9;70;f
3402;1979;2024-S2;2024-12-10;4.3;86;f
3403;1980;2024-S1;2024-06-15;4.1;91;f
3404;1980;2024-S2;2024-12-10;3.3;64;f
3405;1981;2024-S1;2024-06-15;3.3;64;f
3406;1981;2024-S2;2024-12-10;3.4;70;f
3407;1982;2024-S1;2024-06-15;3.5;56;f
3408;1982;2024-S2;2024-12-10;4.1;59;f
3409;1983;2024-S1;2024-06-15;4.6;83;t
3410;1983;2024-S2;2024-12-10;3.9;58;f
3411;1984;2024-S1;2024-06-15;3.0;76;f
3412;1984;2024-S2;2024-12-10;3.6;55;f
3413;1985;2024-S1;2024-06-15;3.6;64;f
3414;1985;2024-S2;2024-12-10;3.5;91;f
3415;1986;2024-S1;2024-06-15;4.1;86;f
3416;1986;2024-S2;2024-12-10;4.6;73;f
3417;1987;2024-S1;2024-06-15;3.8;76;f
3418;1987;2024-S2;2024-12-10;4.3;86;f
3419;1988;2024-S1;2024-06-15;3.4;55;f
3420;1988;2024-S2;2024-12-10;3.1;72;f
3421;1989;2024-S1;2024-06-15;3.0;77;f
3422;1989;2024-S2;2024-12-10;2.5;98;f
3423;1990;2024-S2;2024-12-10;2.9;62;f
3424;1991;2024-S1;2024-06-15;3.4;92;f
3425;1991;2024-S2;2024-12-10;3.7;57;f
3426;1992;2024-S1;2024-06-15;3.7;72;f
3427;1992;2024-S2;2024-12-10;3.9;56;f
3428;1993;2024-S1;2024-06-15;4.2;73;f
3429;1993;2024-S2;2024-12-10;4.5;69;f
3430;1994;2024-S1;2024-06-15;3.7;69;f
3431;1994;2024-S2;2024-12-10;4.4;81;f
3432;1995;2024-S1;2024-06-15;3.3;100;f
3433;1995;2024-S2;2024-12-10;3.3;64;f
3434;1996;2024-S1;2024-06-15;4.2;69;f
3435;1996;2024-S2;2024-12-10;3.1;89;f
3436;1997;2024-S1;2024-06-15;4.8;57;f
3437;1997;2024-S2;2024-12-10;4.4;65;f
3438;1998;2024-S1;2024-06-15;2.6;81;f
3439;1998;2024-S2;2024-12-10;2.7;61;f
3440;1999;2024-S1;2024-06-15;3.5;71;f
3441;1999;2024-S2;2024-12-10;4.3;63;f
3442;2000;2024-S1;2024-06-15;4.5;70;f
3443;2000;2024-S2;2024-12-10;3.1;80;f
3444;2001;2024-S1;2024-06-15;4.7;65;f
3445;2001;2024-S2;2024-12-10;3.1;63;f
3446;2002;2024-S1;2024-06-15;2.7;76;f
3447;2002;2024-S2;2024-12-10;2.8;80;f
3448;2003;2024-S1;2024-06-15;3.6;81;f
3449;2003;2024-S2;2024-12-10;3.6;78;f
3450;2004;2024-S1;2024-06-15;3.2;75;f
3451;2004;2024-S2;2024-12-10;3.3;80;f
3452;2005;2024-S1;2024-06-15;3.6;87;f
3453;2005;2024-S2;2024-12-10;3.6;61;f
3454;2006;2024-S1;2024-06-15;3.8;100;f
3455;2006;2024-S2;2024-12-10;4.3;60;f
3456;2007;2024-S1;2024-06-15;3.7;62;f
3457;2007;2024-S2;2024-12-10;3.2;72;f
3458;2008;2024-S1;2024-06-15;3.6;57;f
3459;2008;2024-S2;2024-12-10;3.3;72;f
3460;2009;2024-S1;2024-06-15;3.4;71;f
3461;2009;2024-S2;2024-12-10;3.3;78;f
3462;2010;2024-S1;2024-06-15;3.3;80;f
3463;2010;2024-S2;2024-12-10;3.5;41;f
3464;2011;2024-S1;2024-06-15;3.6;79;f
3465;2011;2024-S2;2024-12-10;3.4;69;f
3466;2012;2024-S1;2024-06-15;4.0;93;f
3467;2012;2024-S2;2024-12-10;4.3;73;f
3468;2013;2024-S1;2024-06-15;4.0;73;f
3469;2013;2024-S2;2024-12-10;2.9;89;f
3470;2014;2024-S1;2024-06-15;4.4;48;f
3471;2014;2024-S2;2024-12-10;3.5;93;f
3472;2015;2024-S1;2024-06-15;3.8;58;f
3473;2015;2024-S2;2024-12-10;4.4;73;f
3474;2016;2024-S1;2024-06-15;4.4;73;f
3475;2016;2024-S2;2024-12-10;2.5;97;f
3476;2017;2024-S1;2024-06-15;3.1;65;f
3477;2017;2024-S2;2024-12-10;4.4;100;f
3478;2018;2024-S1;2024-06-15;3.7;77;f
3479;2018;2024-S2;2024-12-10;3.0;68;f
3480;2019;2024-S1;2024-06-15;4.3;76;f
3481;2019;2024-S2;2024-12-10;4.7;52;f
3482;2020;2024-S1;2024-06-15;2.9;62;f
3483;2020;2024-S2;2024-12-10;3.3;85;f
3484;2021;2024-S1;2024-06-15;3.5;55;f
3485;2021;2024-S2;2024-12-10;3.9;61;f
3486;2022;2024-S1;2024-06-15;3.1;86;f
3487;2022;2024-S2;2024-12-10;4.4;85;f
3488;2023;2024-S1;2024-06-15;3.2;63;f
3489;2023;2024-S2;2024-12-10;4.0;82;f
3490;2024;2024-S1;2024-06-15;3.6;88;f
3491;2024;2024-S2;2024-12-10;2.6;63;f
3492;2025;2024-S1;2024-06-15;4.9;71;f
3493;2025;2024-S2;2024-12-10;3.4;78;f
3494;2026;2024-S1;2024-06-15;3.2;39;f
3495;2026;2024-S2;2024-12-10;5.0;59;f
3496;2027;2024-S1;2024-06-15;3.8;74;f
3497;2027;2024-S2;2024-12-10;4.0;60;f
3498;2028;2024-S1;2024-06-15;2.3;62;f
3499;2029;2024-S1;2024-06-15;3.7;73;f
3500;2029;2024-S2;2024-12-10;4.6;68;f
3501;2030;2024-S1;2024-06-15;3.8;60;f
3502;2030;2024-S2;2024-12-10;3.4;100;f
3503;2031;2024-S1;2024-06-15;3.3;66;f
3504;2031;2024-S2;2024-12-10;4.3;98;f
3505;2032;2024-S1;2024-06-15;4.1;83;f
3506;2032;2024-S2;2024-12-10;3.0;79;f
3507;2033;2024-S1;2024-06-15;3.5;78;f
3508;2033;2024-S2;2024-12-10;3.5;64;f
3509;2034;2024-S1;2024-06-15;2.9;70;f
3510;2034;2024-S2;2024-12-10;3.8;42;f
3511;2035;2024-S1;2024-06-15;3.4;68;f
3512;2035;2024-S2;2024-12-10;4.0;63;f
3513;2036;2024-S1;2024-06-15;4.0;75;f
3514;2036;2024-S2;2024-12-10;4.2;64;f
3515;2037;2024-S1;2024-06-15;3.5;79;f
3516;2037;2024-S2;2024-12-10;3.1;71;f
3517;2038;2024-S1;2024-06-15;4.2;62;f
3518;2038;2024-S2;2024-12-10;3.9;71;f
3519;2039;2024-S1;2024-06-15;4.5;73;f
3520;2039;2024-S2;2024-12-10;4.0;69;f
3521;2040;2024-S1;2024-06-15;3.4;75;f
3522;2040;2024-S2;2024-12-10;3.4;86;f
3523;2041;2024-S1;2024-06-15;4.3;73;f
3524;2041;2024-S2;2024-12-10;3.5;75;f
3525;2042;2024-S1;2024-06-15;3.0;61;f
3526;2042;2024-S2;2024-12-10;3.1;61;f
3527;2043;2024-S1;2024-06-15;3.4;53;f
3528;2044;2024-S1;2024-06-15;3.6;69;f
3529;2044;2024-S2;2024-12-10;4.0;73;f
3530;2045;2024-S1;2024-06-15;4.5;80;f
3531;2045;2024-S2;2024-12-10;3.6;55;f
3532;2046;2024-S1;2024-06-15;2.7;83;f
3533;2046;2024-S2;2024-12-10;4.5;91;f
3534;2047;2024-S1;2024-06-15;3.6;74;f
3535;2047;2024-S2;2024-12-10;3.4;63;f
3536;2048;2024-S1;2024-06-15;3.9;49;f
3537;2048;2024-S2;2024-12-10;3.9;70;f
3538;2049;2024-S1;2024-06-15;3.5;65;f
3539;2049;2024-S2;2024-12-10;3.8;86;f
3540;2050;2024-S1;2024-06-15;3.8;60;f
3541;2051;2024-S1;2024-06-15;4.2;60;f
3542;2051;2024-S2;2024-12-10;3.4;71;f
3543;2052;2024-S1;2024-06-15;3.9;65;f
3544;2052;2024-S2;2024-12-10;4.4;62;f
3545;2053;2024-S1;2024-06-15;3.0;86;f
3546;2053;2024-S2;2024-12-10;3.8;67;f
3547;2054;2024-S1;2024-06-15;2.9;85;f
3548;2054;2024-S2;2024-12-10;5.0;78;f
3549;2055;2024-S1;2024-06-15;3.4;75;f
3550;2055;2024-S2;2024-12-10;4.0;78;f
3551;2056;2024-S1;2024-06-15;3.3;64;f
3552;2056;2024-S2;2024-12-10;3.3;77;f
3553;2057;2024-S1;2024-06-15;3.7;88;f
3554;2057;2024-S2;2024-12-10;3.8;81;f
3555;2058;2024-S1;2024-06-15;3.6;46;f
3556;2058;2024-S2;2024-12-10;4.4;73;f
3557;2059;2024-S1;2024-06-15;3.9;83;f
3558;2059;2024-S2;2024-12-10;3.8;46;f
3559;2060;2024-S1;2024-06-15;3.5;65;f
3560;2060;2024-S2;2024-12-10;3.5;69;f
3561;2061;2024-S2;2024-12-10;3.7;99;f
3562;2062;2024-S1;2024-06-15;4.0;82;f
3563;2062;2024-S2;2024-12-10;3.4;92;f
3564;2063;2024-S1;2024-06-15;3.8;71;f
3565;2063;2024-S2;2024-12-10;2.7;81;f
3566;2064;2024-S1;2024-06-15;3.1;57;f
3567;2065;2024-S2;2024-12-10;2.9;85;f
3568;2066;2024-S1;2024-06-15;3.5;54;f
3569;2066;2024-S2;2024-12-10;4.9;93;f
3570;2067;2024-S1;2024-06-15;3.5;89;f
3571;2067;2024-S2;2024-12-10;3.9;75;f
3572;2068;2024-S1;2024-06-15;3.7;86;f
3573;2068;2024-S2;2024-12-10;4.6;85;f
3574;2069;2024-S1;2024-06-15;3.1;72;f
3575;2069;2024-S2;2024-12-10;4.5;61;f
3576;2070;2024-S1;2024-06-15;4.4;81;f
3577;2071;2024-S1;2024-06-15;3.0;71;f
3578;2071;2024-S2;2024-12-10;3.7;57;f
3579;2072;2024-S1;2024-06-15;3.9;53;f
3580;2072;2024-S2;2024-12-10;4.2;59;f
3581;2073;2024-S1;2024-06-15;3.5;71;f
3582;2073;2024-S2;2024-12-10;4.5;54;f
3583;2074;2024-S1;2024-06-15;3.4;74;f
3584;2075;2024-S1;2024-06-15;3.7;73;f
3585;2075;2024-S2;2024-12-10;3.6;75;f
3586;2076;2024-S1;2024-06-15;2.6;91;f
3587;2076;2024-S2;2024-12-10;3.7;100;f
3588;2077;2024-S1;2024-06-15;3.5;86;f
3589;2077;2024-S2;2024-12-10;3.3;72;f
3590;2078;2024-S1;2024-06-15;3.1;67;f
3591;2078;2024-S2;2024-12-10;3.3;78;f
3592;2079;2024-S1;2024-06-15;4.6;78;f
3593;2079;2024-S2;2024-12-10;5.0;81;t
3594;2080;2024-S1;2024-06-15;2.7;67;f
3595;2080;2024-S2;2024-12-10;3.4;74;f
3596;2081;2024-S1;2024-06-15;4.4;71;f
3597;2081;2024-S2;2024-12-10;3.2;88;f
3598;2082;2024-S1;2024-06-15;3.9;82;f
3599;2082;2024-S2;2024-12-10;4.3;67;f
3600;2083;2024-S1;2024-06-15;3.1;75;f
3601;2083;2024-S2;2024-12-10;3.5;73;f
3602;2084;2024-S1;2024-06-15;4.5;74;f
3603;2084;2024-S2;2024-12-10;4.7;76;f
3604;2085;2024-S1;2024-06-15;3.5;54;f
3605;2085;2024-S2;2024-12-10;3.8;59;f
3606;2086;2024-S1;2024-06-15;4.0;70;f
3607;2086;2024-S2;2024-12-10;3.6;73;f
3608;2088;2024-S1;2024-06-15;3.8;71;f
3609;2088;2024-S2;2024-12-10;4.9;61;f
3610;2089;2024-S1;2024-06-15;4.3;89;f
3611;2089;2024-S2;2024-12-10;3.1;72;f
3612;2090;2024-S1;2024-06-15;3.9;74;f
3613;2090;2024-S2;2024-12-10;3.8;80;f
3614;2091;2024-S1;2024-06-15;2.5;70;f
3615;2091;2024-S2;2024-12-10;3.5;61;f
3616;2092;2024-S1;2024-06-15;4.2;86;f
3617;2092;2024-S2;2024-12-10;4.3;83;f
3618;2093;2024-S1;2024-06-15;3.0;74;f
3619;2093;2024-S2;2024-12-10;4.3;36;f
3620;2094;2024-S1;2024-06-15;4.6;54;f
3621;2094;2024-S2;2024-12-10;3.2;82;f
3622;2095;2024-S1;2024-06-15;4.8;58;f
3623;2095;2024-S2;2024-12-10;3.3;89;f
3624;2096;2024-S1;2024-06-15;3.8;68;f
3625;2096;2024-S2;2024-12-10;3.8;100;f
3626;2097;2024-S1;2024-06-15;4.1;76;f
3627;2097;2024-S2;2024-12-10;4.0;77;f
3628;2098;2024-S1;2024-06-15;4.2;63;f
3629;2098;2024-S2;2024-12-10;3.7;71;f
3630;2099;2024-S1;2024-06-15;3.2;56;f
3631;2099;2024-S2;2024-12-10;4.5;81;t
3632;2100;2024-S2;2024-12-10;3.9;73;f
3633;2101;2024-S1;2024-06-15;3.5;80;f
3634;2101;2024-S2;2024-12-10;3.5;79;f
3635;2102;2024-S1;2024-06-15;4.2;76;f
3636;2102;2024-S2;2024-12-10;4.4;78;f
3637;2103;2024-S1;2024-06-15;3.5;47;f
3638;2104;2024-S1;2024-06-15;3.5;70;f
3639;2104;2024-S2;2024-12-10;4.1;46;f
3640;2106;2024-S1;2024-06-15;2.8;46;f
3641;2106;2024-S2;2024-12-10;3.7;54;f
3642;2107;2024-S1;2024-06-15;4.0;67;f
3643;2107;2024-S2;2024-12-10;2.9;87;f
3644;2108;2024-S1;2024-06-15;3.7;88;f
3645;2108;2024-S2;2024-12-10;3.8;94;f
3646;2109;2024-S1;2024-06-15;4.1;53;f
3647;2109;2024-S2;2024-12-10;3.5;63;f
3648;2110;2024-S1;2024-06-15;2.5;85;f
3649;2110;2024-S2;2024-12-10;4.0;93;f
3650;2111;2024-S1;2024-06-15;2.9;57;f
3651;2111;2024-S2;2024-12-10;3.2;94;f
3652;2112;2024-S1;2024-06-15;3.4;27;f
3653;2112;2024-S2;2024-12-10;2.9;55;f
3654;2113;2024-S1;2024-06-15;3.7;100;f
3655;2113;2024-S2;2024-12-10;2.4;45;f
3656;2115;2024-S1;2024-06-15;3.8;56;f
3657;2115;2024-S2;2024-12-10;4.2;50;f
3658;2117;2024-S1;2024-06-15;4.1;72;f
3659;2117;2024-S2;2024-12-10;4.7;61;f
3660;2118;2024-S1;2024-06-15;4.6;83;t
3661;2118;2024-S2;2024-12-10;3.9;49;f
3662;2119;2024-S1;2024-06-15;4.0;82;f
3663;2119;2024-S2;2024-12-10;2.8;70;f
3664;2120;2024-S1;2024-06-15;3.7;72;f
3665;2120;2024-S2;2024-12-10;4.0;63;f
3666;2121;2024-S1;2024-06-15;3.1;78;f
3667;2121;2024-S2;2024-12-10;4.6;92;t
3668;2122;2024-S2;2024-12-10;4.2;76;f
3669;2123;2024-S1;2024-06-15;3.6;77;f
3670;2123;2024-S2;2024-12-10;2.7;70;f
3671;2124;2024-S1;2024-06-15;4.4;66;f
3672;2125;2024-S1;2024-06-15;1.6;26;f
3673;2126;2024-S1;2024-06-15;3.5;76;f
3674;2126;2024-S2;2024-12-10;3.2;52;f
3675;2127;2024-S1;2024-06-15;3.3;99;f
3676;2127;2024-S2;2024-12-10;5.0;79;f
3677;2128;2024-S1;2024-06-15;3.8;87;f
3678;2128;2024-S2;2024-12-10;2.9;64;f
3679;2130;2024-S1;2024-06-15;2.5;78;f
3680;2130;2024-S2;2024-12-10;3.7;60;f
3681;2131;2024-S1;2024-06-15;4.8;89;t
3682;2131;2024-S2;2024-12-10;4.9;68;f
3683;2132;2024-S1;2024-06-15;3.5;74;f
3684;2132;2024-S2;2024-12-10;3.5;67;f
3685;2133;2024-S1;2024-06-15;4.2;65;f
3686;2134;2024-S1;2024-06-15;3.5;86;f
3687;2134;2024-S2;2024-12-10;2.9;67;f
3688;2135;2024-S1;2024-06-15;2.8;65;f
3689;2135;2024-S2;2024-12-10;3.5;67;f
3690;2136;2024-S1;2024-06-15;3.5;75;f
3691;2136;2024-S2;2024-12-10;3.1;77;f
3692;2137;2024-S1;2024-06-15;3.4;82;f
3693;2137;2024-S2;2024-12-10;3.7;63;f
3694;2138;2024-S1;2024-06-15;3.0;76;f
3695;2138;2024-S2;2024-12-10;3.6;92;f
3696;2139;2024-S1;2024-06-15;4.5;65;f
3697;2140;2024-S1;2024-06-15;2.4;84;f
3698;2141;2024-S1;2024-06-15;3.4;67;f
3699;2141;2024-S2;2024-12-10;4.4;76;f
3700;2142;2024-S1;2024-06-15;4.2;86;f
3701;2142;2024-S2;2024-12-10;3.6;81;f
3702;2143;2024-S1;2024-06-15;3.8;79;f
3703;2143;2024-S2;2024-12-10;3.8;91;f
3704;2144;2024-S1;2024-06-15;3.0;65;f
3705;2144;2024-S2;2024-12-10;3.7;73;f
3706;2145;2024-S1;2024-06-15;1.9;34;f
3707;2146;2024-S1;2024-06-15;3.7;64;f
3708;2146;2024-S2;2024-12-10;2.8;66;f
3709;2148;2024-S1;2024-06-15;3.0;80;f
3710;2148;2024-S2;2024-12-10;3.9;84;f
3711;2149;2024-S1;2024-06-15;3.8;56;f
